trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,622415746,622415780,622423053,622423054,622423053,622423053,622415746,622415746,622423054,0,622443056,622444056,622444057,622444065,622444065,622444065,150,0,0,1,-0.25,100,
1,0,0,622446068,622446107,622450256,622450256,622450256,622450256,622446068,622446068,622450256,0,622464746,622465746,622465747,622465758,622465758,622465758,157.5,0,0,1,-0.25,100,
