trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,576710633,576710669,576710685,576710686,576710685,576710685,576710633,576710634,576710686,0,576714576,576715576,576715576,576715601,576715601,576715601,150,0,0,1,-0.25,100,
1,0,0,576767985,576768022,576768040,576768041,576768040,576768040,576767985,576767985,576768041,0,576773465,576774466,576774466,576774475,576774475,576774475,157.5,0,0,1,-0.25,100,
0,0,0,577060545,577060583,577060601,577060601,577060601,577060601,577060545,577060545,577060601,0,577062393,577063394,577063394,577063403,577063403,577063403,150,0,0,1,-0.25,100,
