right Sync information: global sync logger time 09:36:51.917 equals 1000
9403: 13 24 11 12 1 1 9 16 6 1 3 1 1 1 8 1 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 |5 9 13 4 28 81 116 29 1 1 1 12 21 14 10 2 |0 0 0 0 0 78 168 47 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 140 197 61 0 0 0 0 0 0 0 0 |0 0 0 0 66 0 81 0 0 0 0 0 0 0 0 0 |0 60 0 74 210 75 0 0 0 0 0 0 0 0 0 0 |42 164 42 0 17 0 0 0 0 0 0 0 0 0 0 0 |0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
9655: 13 24 11 12 1 1 9 16 6 1 3 1 1 1 8 1 |11 16 8 26 24 14 22 7 1 10 6 1 1 1 12 1 |8 12 26 2 11 25 38 17 1 1 7 5 1 1 3 8 |7 15 19 2 15 99 150 26 9 6 1 11 20 17 8 17 |0 0 0 0 0 78 168 47 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 51 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 140 197 61 0 0 0 0 0 0 0 0 |0 0 0 0 66 0 81 0 0 0 0 0 0 0 0 0 |0 60 0 74 210 75 0 0 0 0 0 0 0 0 0 0 |42 164 42 0 17 0 0 0 0 0 0 0 0 0 0 0 |0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
9776: 13 24 11 12 1 1 9 16 6 1 3 1 1 1 8 1 |11 16 8 26 24 14 22 7 1 10 6 1 1 1 12 1 |8 12 26 2 11 25 38 17 1 1 7 5 1 1 3 8 |7 15 19 2 15 99 150 26 9 6 1 11 20 17 8 17 |10 10 21 12 18 90 189 59 7 1 1 1 1 6 8 4 |8 19 20 26 56 138 82 25 6 1 8 3 5 11 19 8 |11 8 22 28 41 187 214 57 4 11 14 21 22 13 10 3 |11 34 46 74 95 59 102 37 1 5 3 18 5 1 2 1 |53 119 59 92 215 69 11 6 1 1 12 11 15 1 1 11 |42 164 42 0 17 0 0 0 0 0 0 0 0 0 0 0 |0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
9787: 13 24 11 12 1 1 9 16 6 1 3 1 1 1 8 1 |11 16 8 26 24 14 22 7 1 10 6 1 1 1 12 1 |8 12 26 2 11 25 38 17 1 1 7 5 1 1 3 8 |7 15 19 2 15 99 150 26 9 6 1 11 20 17 8 17 |10 10 21 12 18 90 189 59 7 1 1 1 1 6 8 4 |8 19 20 26 56 138 82 25 6 1 8 3 5 11 19 8 |11 8 22 28 41 187 214 57 4 11 14 21 22 13 10 3 |11 34 46 74 95 59 102 37 1 5 3 18 5 1 2 1 |53 119 59 92 215 69 11 6 1 1 12 11 15 1 1 11 |44 147 52 1 26 26 1 2 15 17 6 16 15 1 8 18 |5 11 1 1 25 6 15 1 11 17 1 16 1 9 3 1 |4 5 1 3 10 4 1 2 10 11 4 1 2 10 4 1 |
9798: 13 24 11 12 1 1 9 16 6 1 3 1 1 1 8 1 |11 16 8 26 24 14 22 7 1 10 6 1 1 1 12 1 |8 12 26 2 11 25 38 17 1 1 7 5 1 1 3 8 |7 15 19 2 15 99 150 26 9 6 1 11 20 17 8 17 |10 10 21 12 18 90 189 59 7 1 1 1 1 6 8 4 |8 19 20 26 56 138 82 25 6 1 8 3 5 11 19 8 |11 8 22 28 41 187 214 57 4 11 14 21 22 13 10 3 |11 34 46 74 95 59 102 37 1 5 3 18 5 1 2 1 |53 119 59 92 215 69 11 6 1 1 12 11 15 1 1 11 |44 147 52 1 26 26 1 2 15 17 6 16 15 1 8 18 |5 11 1 1 25 6 15 1 11 17 1 16 1 9 3 1 |4 5 1 3 10 4 1 2 10 11 4 1 2 10 4 1 |
9809: 35 27 13 12 1 1 14 11 1 10 8 1 1 1 1 1 |20 43 31 12 16 9 1 9 1 1 3 1 14 10 12 13 |11 14 20 26 26 18 1 1 1 1 1 8 3 9 1 1 |1 1 4 2 1 10 1 5 1 1 1 1 1 1 1 1 |1 11 8 19 16 1 15 5 1 1 1 1 11 8 3 10 |8 19 20 26 56 138 82 25 6 1 8 3 5 11 19 8 |11 8 22 28 41 187 214 57 4 11 14 21 22 13 10 3 |11 34 46 74 95 59 102 37 1 5 3 18 5 1 2 1 |53 119 59 92 215 69 11 6 1 1 12 11 15 1 1 11 |44 147 52 1 26 26 1 2 15 17 6 16 15 1 8 18 |5 11 1 1 25 6 15 1 11 17 1 16 1 9 3 1 |4 5 1 3 10 4 1 2 10 11 4 1 2 10 4 1 |
9820: 35 27 13 12 1 1 14 11 1 10 8 1 1 1 1 1 |20 43 31 12 16 9 1 9 1 1 3 1 14 10 12 13 |11 14 20 26 26 18 1 1 1 1 1 8 3 9 1 1 |1 1 4 2 1 10 1 5 1 1 1 1 1 1 1 1 |1 11 8 19 16 1 15 5 1 1 1 1 11 8 3 10 |1 1 3 15 7 1 1 6 1 1 7 1 1 1 1 1 |1 14 12 1 11 1 1 7 6 1 1 1 13 3 5 11 |1 1 28 13 10 1 3 1 1 1 1 1 1 1 6 2 |22 1 4 6 1 3 1 1 1 3 1 1 8 1 1 1 |1 1 1 20 4 1 5 6 1 7 11 1 4 1 3 1 |10 1 1 7 4 5 1 1 1 1 7 7 13 11 1 1 |2 7 1 10 12 1 1 9 1 7 15 10 1 1 1 2 |
9831: 35 27 13 12 1 1 14 11 1 10 8 1 1 1 1 1 |20 43 31 12 16 9 1 9 1 1 3 1 14 10 12 13 |11 14 20 26 26 18 1 1 1 1 1 8 3 9 1 1 |1 1 4 2 1 10 1 5 1 1 1 1 1 1 1 1 |1 11 8 19 16 1 15 5 1 1 1 1 11 8 3 10 |1 1 3 15 7 1 1 6 1 1 7 1 1 1 1 1 |1 14 12 1 11 1 1 7 6 1 1 1 13 3 5 11 |1 1 28 13 10 1 3 1 1 1 1 1 1 1 6 2 |22 1 4 6 1 3 1 1 1 3 1 1 8 1 1 1 |1 1 1 20 4 1 5 6 1 7 11 1 4 1 3 1 |10 1 1 7 4 5 1 1 1 1 7 7 13 11 1 1 |2 7 1 10 12 1 1 9 1 7 15 10 1 1 1 2 |
9842: 35 27 13 12 1 1 14 11 1 10 8 1 1 1 1 1 |20 43 31 12 16 9 1 9 1 1 3 1 14 10 12 13 |11 14 20 26 26 18 1 1 1 1 1 8 3 9 1 1 |1 1 4 2 1 10 1 5 1 1 1 1 1 1 1 1 |1 11 8 19 16 1 15 5 1 1 1 1 11 8 3 10 |1 1 3 15 7 1 1 6 1 1 7 1 1 1 1 1 |1 14 12 1 11 1 1 7 6 1 1 1 13 3 5 11 |1 1 28 13 10 1 3 1 1 1 1 1 1 1 6 2 |22 1 4 6 1 3 1 1 1 3 1 1 8 1 1 1 |1 1 1 20 4 1 5 6 1 7 11 1 4 1 3 1 |10 1 1 7 4 5 1 1 1 1 7 7 13 11 1 1 |2 7 1 10 12 1 1 9 1 7 15 10 1 1 1 2 |
9963: 28 23 1 1 6 1 3 1 1 7 1 1 1 2 1 1 |8 44 29 15 6 1 1 6 1 1 1 1 1 1 1 1 |5 7 9 19 6 12 1 1 1 3 1 6 1 8 5 1 |1 1 1 1 11 1 1 4 1 1 1 1 2 1 1 1 |1 12 15 14 10 1 1 8 4 1 4 1 14 1 1 7 |1 1 4 19 1 1 1 1 1 1 3 1 7 1 1 1 |1 1 3 6 8 1 1 2 1 1 1 1 6 2 1 9 |1 6 44 8 16 1 7 1 9 1 4 1 1 1 9 18 |22 1 4 6 1 3 1 1 1 3 1 1 8 1 1 1 |1 1 1 20 4 1 5 6 1 7 11 1 4 1 3 1 |10 1 1 7 4 5 1 1 1 1 7 7 13 11 1 1 |2 7 1 10 12 1 1 9 1 7 15 10 1 1 1 2 |
