trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,627562057,627562094,627587789,627587790,627587789,627587789,627562057,627562058,627587790,0,627607792,627608792,627608792,627608803,627608803,627608803,150,0,0,1,-0.25,100,
1,0,0,627610805,627610843,627717268,627717268,627717268,627717268,627610805,627610806,627717268,0,627737270,627738271,627738271,627738280,627738280,627738280,157.5,0,0,1,-0.25,100,
