left Sync information: global sync logger time 09:40:28.743 equals 0
110: 1 1 1 1 1 1 1 1 1 1 4 2 1 1 1 1 |1 1 1 5 1 1 1 1 1 1 1 1 1 1 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 2 1 1 2 1 1 1 3 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 6 2 1 1 3 7 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 13 |1 1 1 1 1 1 1 2 1 1 1 10 1 1 1 1 |1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 3 1 1 1 12 7 1 1 3 1 |
121: 1 1 1 1 1 1 1 1 1 1 4 2 1 1 1 1 |1 1 1 5 1 1 1 1 1 1 1 1 1 1 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 2 1 1 2 1 1 1 3 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 6 2 1 1 3 7 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 13 |1 1 1 1 1 1 1 2 1 1 1 10 1 1 1 1 |1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 3 1 1 1 12 7 1 1 3 1 |
132: 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 |1 1 5 1 1 1 1 1 1 1 1 1 1 1 3 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 3 3 1 1 4 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 6 2 1 1 3 7 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 13 |1 1 1 1 1 1 1 2 1 1 1 10 1 1 1 1 |1 1 1 1 1 1 9 1 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 3 1 1 1 12 7 1 1 3 1 |
142: 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 |1 1 5 1 1 1 1 1 1 1 1 1 1 1 3 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 3 3 1 1 4 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 |1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 4 |1 1 1 1 1 1 1 8 1 1 7 1 1 1 2 1 |1 1 1 1 1 1 6 1 1 1 1 8 1 1 1 1 |5 1 9 1 1 1 7 1 1 1 1 5 2 1 1 9 |1 11 1 2 1 1 1 1 1 1 9 2 1 1 11 2 |
153: 1 1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 |1 1 5 1 1 1 1 1 1 1 1 1 1 1 3 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 3 3 1 1 4 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 |1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 4 |1 1 1 1 1 1 1 8 1 1 7 1 1 1 2 1 |1 1 1 1 1 1 6 1 1 1 1 8 1 1 1 1 |5 1 9 1 1 1 7 1 1 1 1 5 2 1 1 9 |1 11 1 2 1 1 1 1 1 1 9 2 1 1 11 2 |
164: 1 1 1 1 1 1 1 1 1 1 5 9 1 1 1 1 |1 1 7 4 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 4 1 3 3 1 1 4 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 |1 1 1 11 1 1 1 1 1 1 1 1 1 1 1 4 |1 1 1 1 1 1 1 8 1 1 7 1 1 1 2 1 |1 1 1 1 1 1 6 1 1 1 1 8 1 1 1 1 |5 1 9 1 1 1 7 1 1 1 1 5 2 1 1 9 |1 11 1 2 1 1 1 1 1 1 9 2 1 1 11 2 |
174: 1 1 1 1 1 1 1 1 1 1 5 9 1 1 1 1 |1 1 7 4 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 2 1 4 1 1 1 2 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 1 8 1 1 6 1 1 1 6 1 1 1 |1 1 1 1 1 1 1 9 1 1 5 1 1 1 1 12 |1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 |3 1 1 1 1 1 6 1 1 1 1 9 4 1 1 3 |1 11 1 2 1 1 1 1 1 1 9 2 1 1 11 2 |
185: 1 1 1 1 1 1 1 1 1 1 5 9 1 1 1 1 |1 1 7 4 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 2 1 4 1 1 1 2 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 1 8 1 1 6 1 1 1 6 1 1 1 |1 1 1 1 1 1 1 9 1 1 5 1 1 1 1 12 |1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 |3 1 1 1 1 1 6 1 1 1 1 9 4 1 1 3 |1 1 1 2 7 1 1 1 1 1 12 4 10 1 9 2 |
196: 1 1 1 1 1 1 1 1 1 1 5 7 1 1 1 1 |1 1 6 2 1 1 1 1 1 1 1 1 1 1 5 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 2 1 4 1 1 1 2 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 2 1 8 1 1 6 1 1 1 6 1 1 1 |1 1 1 1 1 1 1 9 1 1 5 1 1 1 1 12 |1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 |3 1 1 1 1 1 6 1 1 1 1 9 4 1 1 3 |1 1 1 2 7 1 1 1 1 1 12 4 10 1 9 2 |
207: 1 1 1 1 1 1 1 1 1 1 5 7 1 1 1 1 |1 1 6 2 1 1 1 1 1 1 1 1 1 1 5 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 |1 1 1 1 1 3 4 1 1 2 1 1 1 3 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 3 5 1 1 1 4 4 1 1 1 1 1 3 |1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 |1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 |3 1 1 1 1 1 6 1 1 1 1 9 4 1 1 3 |1 1 1 2 7 1 1 1 1 1 12 4 10 1 9 2 |
218: 1 1 1 1 1 1 1 1 1 1 5 7 1 1 1 1 |1 1 6 2 1 1 1 1 1 1 1 1 1 1 5 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 4 1 1 |1 1 1 1 1 3 4 1 1 2 1 1 1 3 1 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 3 5 1 1 1 4 4 1 1 1 1 1 3 |1 1 1 1 1 1 1 8 1 1 1 1 1 1 1 1 |1 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 |5 1 1 1 1 1 1 1 1 1 1 7 1 1 1 1 |1 10 1 2 1 1 1 1 1 1 11 3 1 1 9 1 |
