trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,421462383,421462416,421485178,421485178,421485178,421485178,421462383,421462384,421485178,0,421505180,421506181,421506181,421506189,421506189,421506189,150,0,0,1,-0.25,100,
1,0,0,421508192,421508230,421570459,421570460,421570459,421570459,421508192,421508192,421570460,0,421590462,421591462,421591463,421591473,421591473,421591473,157.5,0,0,1,-0.25,100,
