right Sync information: global sync logger time 09:42:44.432 equals 1000
67: 1 1 1 1 2 7 1 1 1 6 1 1 1 1 12 1 |2 4 6 1 1 8 1 1 1 1 1 5 4 1 7 1 |1 1 6 1 1 4 13 6 1 5 1 1 1 1 1 2 |1 1 1 1 1 1 1 1 1 1 1 1 7 6 8 6 |1 1 1 1 4 6 1 5 1 1 1 1 1 1 1 1 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
78: 1 1 1 1 2 7 1 1 1 6 1 1 1 1 12 1 |2 4 6 1 1 8 1 1 1 1 1 5 4 1 7 1 |1 1 6 1 1 4 13 6 1 5 1 1 1 1 1 2 |1 1 1 1 1 1 1 1 1 1 1 1 7 6 8 6 |1 1 1 1 4 6 1 5 1 1 1 1 1 1 1 1 |1 1 1 1 5 11 1 1 1 1 1 1 1 14 6 1 |1 3 8 1 1 1 1 6 1 1 1 12 7 1 1 1 |1 1 1 12 1 1 4 1 1 4 11 9 1 1 9 9 |13 1 1 1 11 12 1 8 1 1 1 1 1 1 1 2 |8 1 16 1 1 1 1 1 1 1 1 15 1 1 1 9 |3 1 2 1 1 1 1 1 1 1 1 1 1 1 2 7 |1 4 1 1 1 12 4 1 1 2 2 1 1 1 1 1 |
88: 1 1 1 1 2 7 1 1 1 6 1 1 1 1 12 1 |2 4 6 1 1 8 1 1 1 1 1 5 4 1 7 1 |1 1 6 1 1 4 13 6 1 5 1 1 1 1 1 2 |1 1 1 1 1 1 1 1 1 1 1 1 7 6 8 6 |1 1 1 1 4 6 1 5 1 1 1 1 1 1 1 1 |1 1 1 1 5 11 1 1 1 1 1 1 1 14 6 1 |1 3 8 1 1 1 1 6 1 1 1 12 7 1 1 1 |1 1 1 12 1 1 4 1 1 4 11 9 1 1 9 9 |13 1 1 1 11 12 1 8 1 1 1 1 1 1 1 2 |8 1 16 1 1 1 1 1 1 1 1 15 1 1 1 9 |3 1 2 1 1 1 1 1 1 1 1 1 1 1 2 7 |1 4 1 1 1 12 4 1 1 2 2 1 1 1 1 1 |
99: 1 1 1 1 5 10 1 8 1 1 1 2 1 1 12 1 |1 2 6 1 1 1 1 1 1 1 1 6 8 1 7 4 |1 1 6 1 1 1 4 6 1 1 1 1 1 1 1 2 |1 1 1 1 1 1 1 1 1 1 1 1 7 6 8 6 |1 1 1 1 4 6 1 5 1 1 1 1 1 1 1 1 |1 1 1 1 5 11 1 1 1 1 1 1 1 14 6 1 |1 3 8 1 1 1 1 6 1 1 1 12 7 1 1 1 |1 1 1 12 1 1 4 1 1 4 11 9 1 1 9 9 |13 1 1 1 11 12 1 8 1 1 1 1 1 1 1 2 |8 1 16 1 1 1 1 1 1 1 1 15 1 1 1 9 |3 1 2 1 1 1 1 1 1 1 1 1 1 1 2 7 |1 4 1 1 1 12 4 1 1 2 2 1 1 1 1 1 |
110: 1 1 1 1 5 10 1 8 1 1 1 2 1 1 12 1 |1 2 6 1 1 1 1 1 1 1 1 6 8 1 7 4 |1 1 6 1 1 1 4 6 1 1 1 1 1 1 1 2 |1 1 1 1 1 1 8 1 1 1 1 1 1 5 6 5 |1 1 1 1 1 7 1 15 1 1 1 1 1 1 1 6 |1 1 1 1 1 10 1 1 6 1 1 1 7 8 9 1 |1 1 16 1 1 12 1 6 1 1 1 11 6 1 3 1 |1 1 9 6 1 1 1 11 1 1 14 7 1 1 2 8 |12 1 1 8 13 11 1 2 1 1 10 1 1 2 2 2 |7 1 15 1 1 8 1 14 1 2 1 13 1 6 1 1 |3 1 1 1 1 1 11 1 1 1 1 1 1 1 11 2 |1 4 1 1 1 12 4 1 1 2 2 1 1 1 1 1 |
121: 1 1 1 1 5 10 1 8 1 1 1 2 1 1 12 1 |1 2 6 1 1 1 1 1 1 1 1 6 8 1 7 4 |1 1 6 1 1 1 4 6 1 1 1 1 1 1 1 2 |1 1 1 1 1 1 8 1 1 1 1 1 1 5 6 5 |1 1 1 1 1 7 1 15 1 1 1 1 1 1 1 6 |1 1 1 1 1 10 1 1 6 1 1 1 7 8 9 1 |1 1 16 1 1 12 1 6 1 1 1 11 6 1 3 1 |1 1 9 6 1 1 1 11 1 1 14 7 1 1 2 8 |12 1 1 8 13 11 1 2 1 1 10 1 1 2 2 2 |7 1 15 1 1 8 1 14 1 2 1 13 1 6 1 1 |3 1 1 1 1 1 11 1 1 1 1 1 1 1 11 2 |1 1 1 1 1 13 4 1 1 4 1 1 1 1 8 1 |
133: 1 1 1 1 1 15 1 1 1 1 1 1 1 1 11 1 |1 1 1 1 1 1 1 1 1 1 5 4 1 1 1 1 |1 1 6 1 1 1 1 16 1 4 1 1 1 1 1 3 |1 1 1 1 1 1 8 1 1 1 1 1 1 5 6 5 |1 1 1 1 1 7 1 15 1 1 1 1 1 1 1 6 |1 1 1 1 1 10 1 1 6 1 1 1 7 8 9 1 |1 1 16 1 1 12 1 6 1 1 1 11 6 1 3 1 |1 1 9 6 1 1 1 11 1 1 14 7 1 1 2 8 |12 1 1 8 13 11 1 2 1 1 10 1 1 2 2 2 |7 1 15 1 1 8 1 14 1 2 1 13 1 6 1 1 |3 1 1 1 1 1 11 1 1 1 1 1 1 1 11 2 |1 1 1 1 1 13 4 1 1 4 1 1 1 1 8 1 |
144: 1 1 1 1 1 15 1 1 1 1 1 1 1 1 11 1 |1 1 1 1 1 1 1 1 1 1 5 4 1 1 1 1 |1 1 6 1 1 1 1 16 1 4 1 1 1 1 1 3 |1 1 1 1 1 1 2 1 1 1 1 1 1 6 7 6 |1 1 7 1 1 5 1 1 1 1 1 1 1 1 1 5 |1 1 1 1 4 11 1 1 6 1 1 1 6 7 8 1 |1 4 9 1 1 13 1 6 1 1 1 11 11 1 2 9 |1 1 1 13 1 1 7 14 1 1 13 4 1 1 8 10 |11 1 1 1 2 1 1 1 1 1 1 1 1 1 2 7 |8 1 9 1 1 2 1 14 1 1 1 1 1 7 1 7 |1 1 1 4 1 1 1 1 5 6 1 1 1 1 9 1 |1 1 1 1 1 13 4 1 1 4 1 1 1 1 8 1 |
155: 1 1 1 1 1 15 1 1 1 1 1 1 1 1 11 1 |1 1 1 1 1 1 1 1 1 1 5 4 1 1 1 1 |1 1 6 1 1 1 1 16 1 4 1 1 1 1 1 3 |1 1 1 1 1 1 2 1 1 1 1 1 1 6 7 6 |1 1 7 1 1 5 1 1 1 1 1 1 1 1 1 5 |1 1 1 1 4 11 1 1 6 1 1 1 6 7 8 1 |1 4 9 1 1 13 1 6 1 1 1 11 11 1 2 9 |1 1 1 13 1 1 7 14 1 1 13 4 1 1 8 10 |11 1 1 1 2 1 1 1 1 1 1 1 1 1 2 7 |8 1 9 1 1 2 1 14 1 1 1 1 1 7 1 7 |1 1 1 4 1 1 1 1 5 6 1 1 1 1 9 1 |2 1 3 1 1 1 1 1 1 4 1 1 1 1 9 1 |
166: 1 1 1 1 1 10 1 10 1 1 1 12 1 1 12 1 |1 1 7 1 1 1 1 1 8 1 1 7 1 1 2 10 |1 1 6 1 1 1 1 16 1 4 1 1 1 1 1 3 |1 1 1 1 1 1 2 1 1 1 1 1 1 6 7 6 |1 1 7 1 1 5 1 1 1 1 1 1 1 1 1 5 |1 1 1 1 4 11 1 1 6 1 1 1 6 7 8 1 |1 4 9 1 1 13 1 6 1 1 1 11 11 1 2 9 |1 1 1 13 1 1 7 14 1 1 13 4 1 1 8 10 |11 1 1 1 2 1 1 1 1 1 1 1 1 1 2 7 |8 1 9 1 1 2 1 14 1 1 1 1 1 7 1 7 |1 1 1 4 1 1 1 1 5 6 1 1 1 1 9 1 |2 1 3 1 1 1 1 1 1 4 1 1 1 1 9 1 |
