trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,706180446,706180490,706180501,706180501,706180501,706180501,706180446,706180447,706180501,0,706200503,706201504,706201504,706201514,706201514,706201514,150,0,0,1,-0.25,100,
1,0,0,706203518,706203569,706203581,706203582,706203581,706203581,706203518,706203518,706203582,0,706206556,706207556,706207556,706207586,706207586,706207586,157.5,0,0,1,-0.25,100,
