trial_num,repeating_trial,reward,trial_start_time(ms),log_sent_config_to_cameras(ms),object_in_position_time(ms),arm_liftoff_time(ms),log_started_camera_recording(ms),log_started_ps_recording(ms),log_started_ephys_recording(ms),log_sent_start_sync_messages(ms),log_started_monitoring_ps(ms),started_touching_time(ms),trial_end_time(ms),log_starting_finishing_recordings(ms),log_sent_end_sync_messages(ms),log_stopped_camera_recordings(ms),log_stopped_ps_recordings(ms),trial_finished_time(ms),pos_translation_z(mm),pos_tilt(deg),pos_aperture(mm),targetForce(N),targetForceRelRangeMin(N),targetForceRelRangeMax(N),
0,0,0,780895723,780895760,780901900,780901900,780901900,780901900,780895723,780895727,780901901,0,780921902,780922903,780922903,780922911,780922911,780922911,150,0,0,1,-0.25,100,
1,0,0,780924914,780924952,780924968,780924969,780924968,780924968,780924914,780924914,780924969,0,780944971,780945972,780945972,780945983,780945983,780945983,157.5,0,0,1,-0.25,100,
2,0,0,780947987,780948025,780948042,780948042,780948042,780948042,780947987,780947987,780948042,0,780968044,780969045,780969046,780969056,780969056,780969056,157.5,0,0,1,-0.25,100,
3,0,0,780971058,780971093,780971110,780971111,780971110,780971110,780971058,780971058,780971111,0,780977869,780978870,780978870,780978878,780978878,780978878,165,0,0,1,-0.25,100,
