left Sync information: global sync logger time 09:36:51.917 equals 0
8469: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 |9 2 1 21 12 1 1 13 1 1 4 8 28 135 193 160 |0 0 0 0 0 0 0 0 0 0 0 0 194 214 217 67 |0 0 0 0 0 0 0 0 0 0 0 0 0 146 76 23 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
8721: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 3 4 1 1 1 1 1 8 1 13 26 43 |12 9 1 13 13 1 1 1 1 1 1 10 34 125 203 161 |0 0 0 0 0 0 0 0 0 0 0 0 194 214 217 67 |0 0 0 0 0 0 0 0 0 0 0 0 0 146 76 23 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 |
8842: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 3 4 1 1 1 1 1 8 1 13 26 43 |12 9 1 13 13 1 1 1 1 1 1 10 34 125 203 161 |13 1 2 8 3 1 1 1 1 15 8 52 200 221 210 77 |1 1 4 1 1 1 1 1 1 1 4 37 140 166 91 32 |1 1 1 1 1 1 11 1 1 1 4 1 4 5 20 1 |1 1 1 7 1 1 1 1 1 1 1 6 5 13 14 2 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 4 1 1 1 1 1 11 1 1 1 1 1 15 |1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 |1 1 1 8 1 1 1 1 1 1 1 2 1 6 1 1 |
8853: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 3 4 1 1 1 1 1 8 1 13 26 43 |12 9 1 13 13 1 1 1 1 1 1 10 34 125 203 161 |13 1 2 8 3 1 1 1 1 15 8 52 200 221 210 77 |1 1 4 1 1 1 1 1 1 1 4 37 140 166 91 32 |1 1 1 1 1 1 11 1 1 1 4 1 4 5 20 1 |1 1 1 7 1 1 1 1 1 1 1 6 5 13 14 2 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 4 1 1 1 1 1 11 1 1 1 1 1 15 |1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 |1 1 1 8 1 1 1 1 1 1 1 2 1 6 1 1 |
8864: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 3 4 1 1 1 1 1 8 1 13 26 43 |12 9 1 13 13 1 1 1 1 1 1 10 34 125 203 161 |13 1 2 8 3 1 1 1 1 15 8 52 200 221 210 77 |1 1 4 1 1 1 1 1 1 1 4 37 140 166 91 32 |1 1 1 1 1 1 11 1 1 1 4 1 4 5 20 1 |1 1 1 7 1 1 1 1 1 1 1 6 5 13 14 2 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 4 1 1 1 1 1 11 1 1 1 1 1 15 |1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 |1 1 1 8 1 1 1 1 1 1 1 2 1 6 1 1 |
8875: 1 1 1 1 1 1 1 3 1 1 1 1 1 1 7 5 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 3 4 1 1 1 1 1 8 1 13 26 43 |12 9 1 13 13 1 1 1 1 1 1 10 34 125 203 161 |13 1 2 8 3 1 1 1 1 15 8 52 200 221 210 77 |1 1 4 1 1 1 1 1 1 1 4 37 140 166 91 32 |1 1 1 1 1 1 11 1 1 1 4 1 4 5 20 1 |1 1 1 7 1 1 1 1 1 1 1 6 5 13 14 2 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 4 1 1 1 1 1 11 1 1 1 1 1 15 |1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 |1 1 1 8 1 1 1 1 1 1 1 2 1 6 1 1 |
8995: 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 10 |1 1 1 1 1 1 1 6 1 1 1 1 1 1 3 1 |1 1 9 1 1 6 1 12 1 1 1 1 1 1 1 3 |1 12 1 1 1 1 1 1 1 1 1 1 1 3 1 1 |1 9 11 1 1 1 1 2 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 1 10 1 1 7 1 3 11 1 10 |1 1 1 8 9 1 1 1 1 1 1 1 4 1 2 1 |1 1 1 12 8 1 1 1 1 1 1 1 1 12 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 4 1 1 1 1 1 11 1 1 1 1 1 15 |1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 |1 1 1 8 1 1 1 1 1 1 1 2 1 6 1 1 |
9006: 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 10 |1 1 1 1 1 1 1 6 1 1 1 1 1 1 3 1 |1 1 9 1 1 6 1 12 1 1 1 1 1 1 1 3 |1 12 1 1 1 1 1 1 1 1 1 1 1 3 1 1 |1 9 11 1 1 1 1 2 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 1 10 1 1 7 1 3 11 1 10 |1 1 1 8 9 1 1 1 1 1 1 1 4 1 2 1 |1 1 1 12 8 1 1 1 1 1 1 1 1 12 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 8 1 1 1 12 1 1 1 1 1 |1 3 4 1 1 6 2 1 1 1 1 1 1 1 1 1 |1 1 9 1 4 8 1 1 1 4 1 1 6 1 3 1 |
9017: 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 10 |1 1 1 1 1 1 1 6 1 1 1 1 1 1 3 1 |1 1 9 1 1 6 1 12 1 1 1 1 1 1 1 3 |1 12 1 1 1 1 1 1 1 1 1 1 1 3 1 1 |1 9 11 1 1 1 1 2 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 1 10 1 1 7 1 3 11 1 10 |1 1 1 8 9 1 1 1 1 1 1 1 4 1 2 1 |1 1 1 12 8 1 1 1 1 1 1 1 1 12 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 8 1 1 1 12 1 1 1 1 1 |1 3 4 1 1 6 2 1 1 1 1 1 1 1 1 1 |1 1 9 1 4 8 1 1 1 4 1 1 6 1 3 1 |
9028: 1 9 1 1 1 1 1 1 1 1 1 1 1 1 9 11 |1 1 1 1 1 1 1 6 1 1 1 1 1 1 3 1 |1 1 9 1 1 6 1 12 1 1 1 1 1 1 1 3 |1 12 1 1 1 1 1 1 1 1 1 1 1 3 1 1 |1 9 11 1 1 1 1 2 1 1 1 1 1 1 1 1 |1 6 1 1 1 1 1 10 1 1 7 1 3 11 1 10 |1 1 1 8 9 1 1 1 1 1 1 1 4 1 2 1 |1 1 1 12 8 1 1 1 1 1 1 1 1 12 4 1 |1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 |1 1 1 1 1 1 8 1 1 1 12 1 1 1 1 1 |1 3 4 1 1 6 2 1 1 1 1 1 1 1 1 1 |1 1 9 1 4 8 1 1 1 4 1 1 6 1 3 1 |
